1	nan	nan	nan	nan	nan	nan	0.1	nan
1.01	nan	nan	nan	nan	nan	nan	0.1	nan
1.02	nan	nan	nan	nan	nan	nan	0.1	nan
1.03	nan	nan	nan	nan	nan	nan	0.1	nan
1.04	nan	nan	nan	nan	nan	nan	0.1	nan
1.05	nan	nan	nan	nan	nan	nan	0.1	nan
1.06	nan	nan	nan	nan	nan	nan	0.1	nan
1.07	nan	nan	nan	nan	nan	nan	0.1	nan
1.08	nan	nan	nan	nan	nan	nan	0.1	nan
1.09	nan	nan	nan	nan	nan	nan	0.1	nan
1.1	nan	nan	nan	nan	nan	nan	0.1	nan
1.11	nan	nan	nan	nan	nan	nan	0.1	nan
1.12	nan	nan	nan	nan	nan	nan	0.1	nan
1.13	nan	nan	nan	nan	nan	nan	0.1	nan
1.14	nan	nan	nan	nan	nan	nan	0.1	nan
1.15	nan	nan	nan	nan	nan	nan	0.1	nan
1.16	nan	nan	nan	nan	nan	nan	0.1	nan
1.17	nan	nan	nan	nan	nan	nan	0.1	nan
1.18	nan	nan	nan	nan	nan	nan	0.1	nan
1.19	nan	nan	nan	nan	nan	nan	0.1	nan
1.2	nan	nan	nan	nan	nan	nan	0.1	nan
1.21	nan	nan	nan	nan	nan	nan	0.1	nan
1.22	nan	nan	nan	nan	nan	nan	0.1	nan
1.23	nan	nan	nan	nan	nan	nan	0.1	nan
1.24	nan	nan	nan	nan	nan	nan	0.1	nan
1.25	nan	nan	nan	nan	nan	nan	0.1	nan
1.26	nan	nan	nan	nan	nan	nan	0.1	nan
1.27	nan	nan	nan	nan	nan	nan	0.1	nan
1.28	nan	nan	nan	nan	nan	nan	0.1	nan
1.29	nan	nan	nan	nan	nan	nan	0.1	nan
1.3	nan	nan	nan	nan	nan	nan	0.1	nan
1.31	nan	nan	nan	nan	nan	nan	0.1	nan
1.32	nan	nan	nan	nan	nan	nan	0.1	nan
1.33	nan	nan	nan	nan	nan	nan	0.1	nan
1.34	nan	nan	nan	nan	nan	nan	0.1	nan
1.35	nan	nan	nan	nan	nan	nan	0.1	nan
1.36	nan	nan	nan	nan	nan	nan	0.1	nan
1.37	nan	nan	nan	nan	nan	nan	0.1	nan
1.38	nan	nan	nan	nan	nan	nan	0.1	nan
1.39	nan	nan	nan	nan	nan	nan	0.1	nan
1.4	nan	nan	nan	nan	nan	nan	0.1	nan
1.41	nan	nan	nan	nan	nan	nan	0.1	nan
1.42	nan	nan	nan	nan	nan	nan	0.1	nan
1.43	nan	nan	nan	nan	nan	nan	0.1	nan
1.44	nan	nan	nan	nan	nan	nan	0.1	nan
1.45	nan	nan	nan	nan	nan	nan	0.1	nan
1.46	nan	nan	nan	nan	nan	nan	0.1	nan
1.47	nan	nan	nan	nan	nan	nan	0.1	nan
1.48	nan	nan	nan	nan	nan	nan	0.1	nan
1.49	nan	nan	nan	nan	nan	nan	0.1	nan
1.5	nan	nan	nan	nan	nan	nan	0.1	nan
1.51	nan	nan	nan	nan	nan	nan	0.1	nan
1.52	nan	nan	nan	nan	nan	nan	0.1	nan
1.53	nan	nan	nan	nan	nan	nan	0.1	nan
1.54	nan	nan	nan	nan	nan	nan	0.1	nan
1.55	nan	nan	nan	nan	nan	nan	0.1	nan
1.56	nan	nan	nan	nan	nan	nan	0.1	nan
1.57	nan	nan	nan	nan	nan	nan	0.1	nan
1.58	nan	nan	nan	nan	nan	nan	0.1	nan
1.59	nan	nan	nan	nan	nan	nan	0.1	nan
1.6	nan	nan	nan	nan	nan	nan	0.1	nan
1.61	nan	nan	nan	nan	nan	nan	0.1	nan
1.62	nan	nan	nan	nan	nan	nan	0.1	nan
1.63	nan	nan	nan	nan	nan	nan	0.1	nan
1.64	nan	nan	nan	nan	nan	nan	0.1	nan
1.65	nan	nan	nan	nan	nan	nan	0.1	nan
1.66	nan	nan	nan	nan	nan	nan	0.1	nan
1.67	nan	nan	nan	nan	nan	nan	0.1	nan
1.68	nan	nan	nan	nan	nan	nan	0.1	nan
1.69	nan	nan	nan	nan	nan	nan	0.1	nan
1.7	nan	nan	nan	nan	nan	nan	0.1	nan
1.71	nan	nan	nan	nan	nan	nan	0.1	nan
1.72	nan	nan	nan	nan	nan	nan	0.1	nan
1.73	nan	nan	nan	nan	nan	nan	0.1	nan
1.74	nan	nan	nan	nan	nan	nan	0.1	nan
1.75	nan	nan	nan	nan	nan	nan	0.1	nan
1.76	nan	nan	nan	nan	nan	nan	0.1	nan
1.77	nan	nan	nan	nan	nan	nan	0.1	nan
1.78	nan	nan	nan	nan	nan	nan	0.1	nan
1.79	nan	nan	nan	nan	nan	nan	0.1	nan
1.8	nan	nan	nan	nan	nan	nan	0.1	nan
1.81	nan	nan	nan	nan	nan	nan	0.1	nan
1.82	nan	nan	nan	nan	nan	nan	0.1	nan
1.83	nan	nan	nan	nan	nan	nan	0.1	nan
1.84	nan	nan	nan	nan	nan	nan	0.1	nan
1.85	nan	nan	nan	nan	nan	nan	0.1	nan
1.86	nan	nan	nan	nan	nan	nan	0.1	nan
1.87	nan	nan	nan	nan	nan	nan	0.1	nan
1.88	nan	nan	nan	nan	nan	nan	0.1	nan
1.89	nan	nan	nan	nan	nan	nan	0.1	nan
1.9	nan	nan	nan	nan	nan	nan	0.1	nan
1.91	nan	nan	nan	nan	nan	nan	0.1	nan
1.92	nan	nan	nan	nan	nan	nan	0.1	nan
1.93	nan	nan	nan	nan	nan	nan	0.1	nan
1.94	nan	nan	nan	nan	nan	nan	0.1	nan
1.95	nan	nan	nan	nan	nan	nan	0.1	nan
1.96	nan	nan	nan	nan	nan	nan	0.1	nan
1.97	nan	nan	nan	nan	nan	nan	0.1	nan
1.98	nan	nan	nan	nan	nan	nan	0.1	nan
1.99	nan	nan	nan	nan	nan	nan	0.1	nan
2	nan	nan	nan	nan	nan	nan	0.1	nan
2.01	nan	nan	nan	nan	nan	nan	0.1	nan
2.02	nan	nan	nan	nan	nan	nan	0.1	nan
2.03	nan	nan	nan	nan	nan	nan	0.1	nan
2.04	nan	nan	nan	nan	nan	nan	0.1	nan
2.05	nan	nan	nan	nan	nan	nan	0.1	nan
2.06	nan	nan	nan	nan	nan	nan	0.1	nan
2.07	nan	nan	nan	nan	nan	nan	0.1	nan
2.08	nan	nan	nan	nan	nan	nan	0.1	nan
2.09	nan	nan	nan	nan	nan	nan	0.1	nan
2.1	nan	nan	nan	nan	nan	nan	0.1	nan
2.11	nan	nan	nan	nan	nan	nan	0.1	nan
2.12	nan	nan	nan	nan	nan	nan	0.1	nan
2.13	nan	nan	nan	nan	nan	nan	0.1	nan
2.14	nan	nan	nan	nan	nan	nan	0.1	nan
2.15	nan	nan	nan	nan	nan	nan	0.1	nan
2.16	nan	nan	nan	nan	nan	nan	0.1	nan
2.17	nan	nan	nan	nan	nan	nan	0.1	nan
2.18	nan	nan	nan	nan	nan	nan	0.1	nan
2.19	nan	nan	nan	nan	nan	nan	0.1	nan
2.2	nan	nan	nan	nan	nan	nan	0.1	nan
2.21	nan	nan	nan	nan	nan	nan	0.1	nan
2.22	nan	nan	nan	nan	nan	nan	0.1	nan
2.23	nan	nan	nan	nan	nan	nan	0.1	nan
2.24	nan	nan	nan	nan	nan	nan	0.1	nan
2.25	nan	nan	nan	nan	nan	nan	0.1	nan
2.26	nan	nan	nan	nan	nan	nan	0.1	nan
2.27	nan	nan	nan	nan	nan	nan	0.1	nan
2.28	nan	nan	nan	nan	nan	nan	0.1	nan
2.29	nan	nan	nan	nan	nan	nan	0.1	nan
2.3	nan	nan	nan	nan	nan	nan	0.1	nan
2.31	nan	nan	nan	nan	nan	nan	0.1	nan
2.32	nan	nan	nan	nan	nan	nan	0.1	nan
2.33	nan	nan	nan	nan	nan	nan	0.1	nan
2.34	nan	nan	nan	nan	nan	nan	0.1	nan
2.35	nan	nan	nan	nan	nan	nan	0.1	nan
2.36	nan	nan	nan	nan	nan	nan	0.1	nan
2.37	nan	nan	nan	nan	nan	nan	0.1	nan
2.38	nan	nan	nan	nan	nan	nan	0.1	nan
2.39	nan	nan	nan	nan	nan	nan	0.1	nan
2.4	nan	nan	nan	nan	nan	nan	0.1	nan
2.41	nan	nan	nan	nan	nan	nan	0.1	nan
2.42	nan	nan	nan	nan	nan	nan	0.1	nan
2.43	nan	nan	nan	nan	nan	nan	0.1	nan
2.44	nan	nan	nan	nan	nan	nan	0.1	nan
2.45	nan	nan	nan	nan	nan	nan	0.1	nan
2.46	nan	nan	nan	nan	nan	nan	0.1	nan
2.47	nan	nan	nan	nan	nan	nan	0.1	nan
2.48	nan	nan	nan	nan	nan	nan	0.1	nan
2.49	nan	nan	nan	nan	nan	nan	0.1	nan
2.5	nan	nan	nan	nan	nan	nan	0.1	nan
2.51	nan	nan	nan	nan	nan	nan	0.1	nan
2.52	nan	nan	nan	nan	nan	nan	0.1	nan
2.53	nan	nan	nan	nan	nan	nan	0.1	nan
2.54	nan	nan	nan	nan	nan	nan	0.1	nan
2.55	nan	nan	nan	nan	nan	nan	0.1	nan
2.56	nan	nan	nan	nan	nan	nan	0.1	nan
2.57	nan	nan	nan	nan	nan	nan	0.1	nan
2.58	nan	nan	nan	nan	nan	nan	0.1	nan
2.59	nan	nan	nan	nan	nan	nan	0.1	nan
2.6	nan	nan	nan	nan	nan	nan	0.1	nan
2.61	nan	nan	nan	nan	nan	nan	0.1	nan
2.62	nan	nan	nan	nan	nan	nan	0.1	nan
2.63	nan	nan	nan	nan	nan	nan	0.1	nan
2.64	nan	nan	nan	nan	nan	nan	0.1	nan
2.65	nan	nan	nan	nan	nan	nan	0.1	nan
2.66	nan	nan	nan	nan	nan	nan	0.1	nan
2.67	nan	nan	nan	nan	nan	nan	0.1	nan
2.68	nan	nan	nan	nan	nan	nan	0.1	nan
2.69	nan	nan	nan	nan	nan	nan	0.1	nan
2.7	nan	nan	nan	nan	nan	nan	0.1	nan
2.71	nan	nan	nan	nan	nan	nan	0.1	nan
2.72	nan	nan	nan	nan	nan	nan	0.1	nan
2.73	nan	nan	nan	nan	nan	nan	0.1	nan
2.74	nan	nan	nan	nan	nan	nan	0.1	nan
2.75	nan	nan	nan	nan	nan	nan	0.1	nan
2.76	nan	nan	nan	nan	nan	nan	0.1	nan
2.77	nan	nan	nan	nan	nan	nan	0.1	nan
2.78	nan	nan	nan	nan	nan	nan	0.1	nan
2.79	nan	nan	nan	nan	nan	nan	0.1	nan
2.8	nan	nan	nan	nan	nan	nan	0.1	nan
2.81	nan	nan	nan	nan	nan	nan	0.1	nan
2.82	nan	nan	nan	nan	nan	nan	0.1	nan
2.83	nan	nan	nan	nan	nan	nan	0.1	nan
2.84	nan	nan	nan	nan	nan	nan	0.1	nan
2.85	nan	nan	nan	nan	nan	nan	0.1	nan
2.86	nan	nan	nan	nan	nan	nan	0.1	nan
2.87	nan	nan	nan	nan	nan	nan	0.1	nan
2.88	nan	nan	nan	nan	nan	nan	0.1	nan
2.89	nan	nan	nan	nan	nan	nan	0.1	nan
2.9	nan	nan	nan	nan	nan	nan	0.1	nan
2.91	nan	nan	nan	nan	nan	nan	0.1	nan
2.92	nan	nan	nan	nan	nan	nan	0.1	nan
2.93	nan	nan	nan	nan	nan	nan	0.1	nan
2.94	nan	nan	nan	nan	nan	nan	0.1	nan
2.95	nan	nan	nan	nan	nan	nan	0.1	nan
2.96	nan	nan	nan	nan	nan	nan	0.1	nan
2.97	nan	nan	nan	nan	nan	nan	0.1	nan
2.98	nan	nan	nan	nan	nan	nan	0.1	nan
2.99	nan	nan	nan	nan	nan	nan	0.1	nan
3	nan	nan	nan	nan	nan	nan	0.1	nan
3.01	nan	nan	nan	nan	nan	nan	0.1	nan
3.02	nan	nan	nan	nan	nan	nan	0.1	nan
3.03	nan	nan	nan	nan	nan	nan	0.1	nan
3.04	nan	nan	nan	nan	nan	nan	0.1	nan
3.05	nan	nan	nan	nan	nan	nan	0.1	nan
3.06	nan	nan	nan	nan	nan	nan	0.1	nan
3.07	nan	nan	nan	nan	nan	nan	0.1	nan
3.08	nan	nan	nan	nan	nan	nan	0.1	nan
3.09	nan	nan	nan	nan	nan	nan	0.1	nan
3.1	nan	nan	nan	nan	nan	nan	0.1	nan
3.11	nan	nan	nan	nan	nan	nan	0.1	nan
3.12	nan	nan	nan	nan	nan	nan	0.1	nan
3.13	nan	nan	nan	nan	nan	nan	0.1	nan
3.14	nan	nan	nan	nan	nan	nan	0.1	nan
3.15	nan	nan	nan	nan	nan	nan	0.1	nan
3.16	nan	nan	nan	nan	nan	nan	0.1	nan
3.17	nan	nan	nan	nan	nan	nan	0.1	nan
3.18	nan	nan	nan	nan	nan	nan	0.1	nan
3.19	nan	nan	nan	nan	nan	nan	0.1	nan
3.2	nan	nan	nan	nan	nan	nan	0.1	nan
3.21	nan	nan	nan	nan	nan	nan	0.1	nan
3.22	nan	nan	nan	nan	nan	nan	0.1	nan
3.23	nan	nan	nan	nan	nan	nan	0.1	nan
3.24	nan	nan	nan	nan	nan	nan	0.1	nan
3.25	nan	nan	nan	nan	nan	nan	0.1	nan
3.26	nan	nan	nan	nan	nan	nan	0.1	nan
3.27	nan	nan	nan	nan	nan	nan	0.1	nan
3.28	nan	nan	nan	nan	nan	nan	0.1	nan
3.29	nan	nan	nan	nan	nan	nan	0.1	nan
3.3	nan	nan	nan	nan	nan	nan	0.1	nan
3.31	nan	nan	nan	nan	nan	nan	0.1	nan
3.32	nan	nan	nan	nan	nan	nan	0.1	nan
3.33	nan	nan	nan	nan	nan	nan	0.1	nan
3.34	nan	nan	nan	nan	nan	nan	0.1	nan
3.35	nan	nan	nan	nan	nan	nan	0.1	nan
3.36	nan	nan	nan	nan	nan	nan	0.1	nan
3.37	nan	nan	nan	nan	nan	nan	0.1	nan
3.38	nan	nan	nan	nan	nan	nan	0.1	nan
3.39	nan	nan	nan	nan	nan	nan	0.1	nan
3.4	nan	nan	nan	nan	nan	nan	0.1	nan
3.41	nan	nan	nan	nan	nan	nan	0.1	nan
3.42	nan	nan	nan	nan	nan	nan	0.1	nan
3.43	nan	nan	nan	nan	nan	nan	0.1	nan
3.44	nan	nan	nan	nan	nan	nan	0.1	nan
3.45	nan	nan	nan	nan	nan	nan	0.1	nan
3.46	nan	nan	nan	nan	nan	nan	0.1	nan
3.47	nan	nan	nan	nan	nan	nan	0.1	nan
3.48	nan	nan	nan	nan	nan	nan	0.1	nan
3.49	nan	nan	nan	nan	nan	nan	0.1	nan
3.5	nan	nan	nan	nan	nan	nan	0.1	nan
3.51	nan	nan	nan	nan	nan	nan	0.1	nan
3.52	nan	nan	nan	nan	nan	nan	0.1	nan
3.53	nan	nan	nan	nan	nan	nan	0.1	nan
3.54	nan	nan	nan	nan	nan	nan	0.1	nan
3.55	nan	nan	nan	nan	nan	nan	0.1	nan
3.56	nan	nan	nan	nan	nan	nan	0.1	nan
3.57	nan	nan	nan	nan	nan	nan	0.1	nan
3.58	nan	nan	nan	nan	nan	nan	0.1	nan
3.59	nan	nan	nan	nan	nan	nan	0.1	nan
3.6	nan	nan	nan	nan	nan	nan	0.1	nan
3.61	nan	nan	nan	nan	nan	nan	0.1	nan
3.62	nan	nan	nan	nan	nan	nan	0.1	nan
3.63	nan	nan	nan	nan	nan	nan	0.1	nan
3.64	nan	nan	nan	nan	nan	nan	0.1	nan
3.65	nan	nan	nan	nan	nan	nan	0.1	nan
3.66	nan	nan	nan	nan	nan	nan	0.1	nan
3.67	nan	nan	nan	nan	nan	nan	0.1	nan
3.68	nan	nan	nan	nan	nan	nan	0.1	nan
3.69	nan	nan	nan	nan	nan	nan	0.1	nan
3.7	nan	nan	nan	nan	nan	nan	0.1	nan
3.71	nan	nan	nan	nan	nan	nan	0.1	nan
3.72	nan	nan	nan	nan	nan	nan	0.1	nan
3.73	nan	nan	nan	nan	nan	nan	0.1	nan
3.74	nan	nan	nan	nan	nan	nan	0.1	nan
3.75	nan	nan	nan	nan	nan	nan	0.1	nan
3.76	nan	nan	nan	nan	nan	nan	0.1	nan
3.77	nan	nan	nan	nan	nan	nan	0.1	nan
3.78	nan	nan	nan	nan	nan	nan	0.1	nan
3.79	nan	nan	nan	nan	nan	nan	0.1	nan
3.8	nan	nan	nan	nan	nan	nan	0.1	nan
3.81	nan	nan	nan	nan	nan	nan	0.1	nan
3.82	nan	nan	nan	nan	nan	nan	0.1	nan
3.83	nan	nan	nan	nan	nan	nan	0.1	nan
3.84	nan	nan	nan	nan	nan	nan	0.1	nan
3.85	nan	nan	nan	nan	nan	nan	0.1	nan
3.86	nan	nan	nan	nan	nan	nan	0.1	nan
3.87	nan	nan	nan	nan	nan	nan	0.1	nan
3.88	nan	nan	nan	nan	nan	nan	0.1	nan
3.89	nan	nan	nan	nan	nan	nan	0.1	nan
3.9	nan	nan	nan	nan	nan	nan	0.1	nan
3.91	nan	nan	nan	nan	nan	nan	0.1	nan
3.92	nan	nan	nan	nan	nan	nan	0.1	nan
3.93	nan	nan	nan	nan	nan	nan	0.1	nan
3.94	nan	nan	nan	nan	nan	nan	0.1	nan
3.95	nan	nan	nan	nan	nan	nan	0.1	nan
3.96	nan	nan	nan	nan	nan	nan	0.1	nan
3.97	nan	nan	nan	nan	nan	nan	0.1	nan
3.98	nan	nan	nan	nan	nan	nan	0.1	nan
3.99	nan	nan	nan	nan	nan	nan	0.1	nan
4	nan	nan	nan	nan	nan	nan	0.1	nan
4.01	nan	nan	nan	nan	nan	nan	0.1	nan
4.02	nan	nan	nan	nan	nan	nan	0.1	nan
4.03	nan	nan	nan	nan	nan	nan	0.1	nan
4.04	nan	nan	nan	nan	nan	nan	0.1	nan
4.05	nan	nan	nan	nan	nan	nan	0.1	nan
4.06	nan	nan	nan	nan	nan	nan	0.1	nan
4.07	nan	nan	nan	nan	nan	nan	0.1	nan
4.08	nan	nan	nan	nan	nan	nan	0.1	nan
4.09	nan	nan	nan	nan	nan	nan	0.1	nan
4.1	nan	nan	nan	nan	nan	nan	0.1	nan
4.11	nan	nan	nan	nan	nan	nan	0.1	nan
4.12	nan	nan	nan	nan	nan	nan	0.1	nan
4.13	nan	nan	nan	nan	nan	nan	0.1	nan
4.14	nan	nan	nan	nan	nan	nan	0.1	nan
4.15	nan	nan	nan	nan	nan	nan	0.1	nan
4.16	nan	nan	nan	nan	nan	nan	0.1	nan
4.17	nan	nan	nan	nan	nan	nan	0.1	nan
4.18	nan	nan	nan	nan	nan	nan	0.1	nan
4.19	nan	nan	nan	nan	nan	nan	0.1	nan
4.2	nan	nan	nan	nan	nan	nan	0.1	nan
4.21	nan	nan	nan	nan	nan	nan	0.1	nan
4.22	nan	nan	nan	nan	nan	nan	0.1	nan
4.23	nan	nan	nan	nan	nan	nan	0.1	nan
4.24	nan	nan	nan	nan	nan	nan	0.1	nan
4.25	nan	nan	nan	nan	nan	nan	0.1	nan
4.26	nan	nan	nan	nan	nan	nan	0.1	nan
4.27	nan	nan	nan	nan	nan	nan	0.1	nan
4.28	nan	nan	nan	nan	nan	nan	0.1	nan
4.29	nan	nan	nan	nan	nan	nan	0.1	nan
4.3	nan	nan	nan	nan	nan	nan	0.1	nan
4.31	nan	nan	nan	nan	nan	nan	0.1	nan
4.32	nan	nan	nan	nan	nan	nan	0.1	nan
4.33	nan	nan	nan	nan	nan	nan	0.1	nan
4.34	nan	nan	nan	nan	nan	nan	0.1	nan
4.35	nan	nan	nan	nan	nan	nan	0.1	nan
4.36	nan	nan	nan	nan	nan	nan	0.1	nan
4.37	nan	nan	nan	nan	nan	nan	0.1	nan
4.38	nan	nan	nan	nan	nan	nan	0.1	nan
4.39	nan	nan	nan	nan	nan	nan	0.1	nan
4.4	nan	nan	nan	nan	nan	nan	0.1	nan
4.41	nan	nan	nan	nan	nan	nan	0.1	nan
4.42	nan	nan	nan	nan	nan	nan	0.1	nan
4.43	nan	nan	nan	nan	nan	nan	0.1	nan
4.44	nan	nan	nan	nan	nan	nan	0.1	nan
4.45	nan	nan	nan	nan	nan	nan	0.1	nan
4.46	nan	nan	nan	nan	nan	nan	0.1	nan
4.47	nan	nan	nan	nan	nan	nan	0.1	nan
4.48	nan	nan	nan	nan	nan	nan	0.1	nan
4.49	nan	nan	nan	nan	nan	nan	0.1	nan
4.5	nan	nan	nan	nan	nan	nan	0.1	nan
4.51	nan	nan	nan	nan	nan	nan	0.1	nan
4.52	nan	nan	nan	nan	nan	nan	0.1	nan
4.53	nan	nan	nan	nan	nan	nan	0.1	nan
4.54	nan	nan	nan	nan	nan	nan	0.1	nan
4.55	nan	nan	nan	nan	nan	nan	0.1	nan
4.56	nan	nan	nan	nan	nan	nan	0.1	nan
4.57	nan	nan	nan	nan	nan	nan	0.1	nan
4.58	nan	nan	nan	nan	nan	nan	0.1	nan
4.59	nan	nan	nan	nan	nan	nan	0.1	nan
4.6	nan	nan	nan	nan	nan	nan	0.1	nan
4.61	nan	nan	nan	nan	nan	nan	0.1	nan
4.62	nan	nan	nan	nan	nan	nan	0.1	nan
4.63	nan	nan	nan	nan	nan	nan	0.1	nan
4.64	nan	nan	nan	nan	nan	nan	0.1	nan
4.65	nan	nan	nan	nan	nan	nan	0.1	nan
4.66	nan	nan	nan	nan	nan	nan	0.1	nan
4.67	nan	nan	nan	nan	nan	nan	0.1	nan
4.68	nan	nan	nan	nan	nan	nan	0.1	nan
4.69	nan	nan	nan	nan	nan	nan	0.1	nan
4.7	nan	nan	nan	nan	nan	nan	0.1	nan
4.71	nan	nan	nan	nan	nan	nan	0.1	nan
4.72	nan	nan	nan	nan	nan	nan	0.1	nan
4.73	nan	nan	nan	nan	nan	nan	0.1	nan
4.74	nan	nan	nan	nan	nan	nan	0.1	nan
4.75	nan	nan	nan	nan	nan	nan	0.1	nan
4.76	nan	nan	nan	nan	nan	nan	0.1	nan
4.77	nan	nan	nan	nan	nan	nan	0.1	nan
4.78	nan	nan	nan	nan	nan	nan	0.1	nan
4.79	nan	nan	nan	nan	nan	nan	0.1	nan
