Time(ms) fast_sodium_current_h_gate_h(milliamperes) fast_sodium_current_j_gate_j(milliamperes) fast_sodium_current_m_gate_m(milliamperes) L_type_calcium_current_d_gate_d(milliamperes) L_type_calcium_current_f_Ca_gate_f_Ca(milliamperes) L_type_calcium_current_f_gate_f(milliamperes) rapid_delayed_rectifier_current_X_r1_gate_X_r1(milliamperes) rapid_delayed_rectifier_current_X_r2_gate_X_r2(milliamperes) slow_delayed_rectifier_current_X_s_gate_X_s(milliamperes) transient_outward_current_r_gate_r(milliamperes) transient_outward_current_s_gate_s(milliamperes)
  2.2000e-01  7.5599e-01  7.5068e-01  1.5401e-03  5.1841e-02  9.2022e-01  1.0000e-00  5.9245e-01  7.9544e-01  3.4798e-01  1.4287e-09  1.0000e-00
  2.3000e-01  7.5610e-01  7.5069e-01  1.7085e-03  5.3882e-02  9.1641e-01  1.0000e-00  6.0982e-01  7.8817e-01  3.6507e-01  1.5445e-09  1.0000e-00
  2.4000e-01  7.5619e-01  7.5071e-01  1.9151e-03  5.5921e-02  9.1261e-01  1.0000e-00  6.2926e-01  7.8111e-01  3.8326e-01  1.6772e-09  1.0000e-00
  2.5000e-01  7.5625e-01  7.5072e-01  2.1742e-03  5.7962e-02  9.0884e-01  1.0000e-00  6.5106e-01  7.7427e-01  4.0278e-01  1.8320e-09  1.0000e-00
  2.6000e-01  7.5629e-01  7.5073e-01  2.5061e-03  6.0015e-02  9.0508e-01  1.0000e-00  6.7540e-01  7.6765e-01  4.2389e-01  2.0154e-09  1.0000e-00
  2.7000e-01  7.5631e-01  7.5074e-01  2.9400e-03  6.2088e-02  9.0134e-01  1.0000e-00  7.0231e-01  7.6127e-01  4.4688e-01  2.2363e-09  1.0000e-00
  2.8000e-01  7.5630e-01  7.5074e-01  3.5175e-03  6.4191e-02  8.9762e-01  1.0000e-00  7.3160e-01  7.5513e-01  4.7203e-01  2.5070e-09  1.0000e-00
  2.9000e-01  7.5628e-01  7.5074e-01  4.2975e-03  6.6336e-02  8.9392e-01  1.0000e-00  7.6281e-01  7.4927e-01  4.9965e-01  2.8440e-09  1.0000e-00
  3.0000e-01  7.5624e-01  7.5074e-01  5.3627e-03  6.8537e-02  8.9024e-01  1.0000e-00  7.9513e-01  7.4368e-01  5.3002e-01  3.2705e-09  1.0000e-00
  3.1000e-01  7.5617e-01  7.5074e-01  6.8248e-03  7.0810e-02  8.8658e-01  1.0000e-00  8.2741e-01  7.3838e-01  5.6336e-01  3.8191e-09  1.0000e-00
  3.2000e-01  7.5609e-01  7.5073e-01  8.8268e-03  7.3175e-02  8.8293e-01  1.0000e-00  8.5825e-01  7.3338e-01  5.9982e-01  4.5358e-09  1.0000e-00
  3.3000e-01  7.5598e-01  7.5072e-01  1.1537e-02  7.5654e-02  8.7931e-01  1.0000e-00  8.8617e-01  7.2870e-01  6.3939e-01  5.4867e-09  1.0000e-00
  3.4000e-01  7.5585e-01  7.5071e-01  1.5122e-02  7.8273e-02  8.7570e-01  1.0000e-00  9.0998e-01  7.2434e-01  6.8180e-01  6.7671e-09  1.0000e-00
  3.5000e-01  7.5569e-01  7.5069e-01  1.9714e-02  8.1059e-02  8.7211e-01  1.0000e-00  9.2912e-01  7.2032e-01  7.2650e-01  8.5165e-09  1.0000e-00
  3.6000e-01  7.5549e-01  7.5067e-01  2.5354e-02  8.4044e-02  8.6853e-01  1.0000e-00  9.4383e-01  7.1664e-01  7.7247e-01  1.0940e-08  1.0000e-00
  3.7000e-01  7.5524e-01  7.5064e-01  3.1977e-02  8.7265e-02  8.6498e-01  1.0000e-00  9.5493e-01  7.1329e-01  8.1826e-01  1.4342e-08  1.0000e-00
  3.8000e-01  7.5494e-01  7.5060e-01  3.9424e-02  9.0756e-02  8.6144e-01  1.0000e-00  9.6340e-01  7.1029e-01  8.6194e-01  1.9178e-08  1.0000e-00
  3.9000e-01  7.5455e-01  7.5054e-01  4.7493e-02  9.4558e-02  8.5792e-01  1.0000e-00  9.6997e-01  7.0762e-01  9.0129e-01  2.6134e-08  1.0000e-00
  4.0000e-01  7.5404e-01  7.5047e-01  5.5982e-02  9.8707e-02  8.5442e-01  1.0000e-00  9.7511e-01  7.0529e-01  9.3416e-01  3.6255e-08  1.0000e-00
  4.1000e-01  7.5333e-01  7.5039e-01  6.4727e-02  1.0324e-01  8.5094e-01  9.9999e-01  9.7918e-01  7.0327e-01  9.5902e-01  5.1134e-08  1.0000e-00
  4.2000e-01  7.5223e-01  7.5028e-01  7.3605e-02  1.0818e-01  8.4747e-01  9.9999e-01  9.8244e-01  7.0156e-01  9.7555e-01  7.3226e-08  1.0000e-00
  4.3000e-01  7.5034e-01  7.5016e-01  8.2532e-02  1.1357e-01  8.4402e-01  9.9999e-01  9.8509e-01  7.0014e-01  9.8495e-01  1.0634e-07  1.0000e-00
  4.4000e-01  7.4720e-01  7.5000e-01  9.1457e-02  1.1940e-01  8.4059e-01  9.9999e-01  9.8726e-01  6.9900e-01  9.8961e-01  1.5640e-07  9.9999e-01
  4.5000e-01  7.4334e-01  7.4979e-01  1.0035e-01  1.2569e-01  8.3717e-01  9.9999e-01  9.8910e-01  6.9812e-01  9.9205e-01  2.3274e-07  9.9999e-01
  4.6000e-01  7.3863e-01  7.4950e-01  1.0919e-01  1.3242e-01  8.3377e-01  9.9999e-01  9.9064e-01  6.9747e-01  9.9374e-01  3.5004e-07  9.9998e-01
  4.7000e-01  7.3291e-01  7.4913e-01  1.1796e-01  1.3959e-01  8.3039e-01  9.9999e-01  9.9202e-01  6.9704e-01  9.9504e-01  5.3167e-07  9.9997e-01
  4.8000e-01  7.2603e-01  7.4864e-01  1.2666e-01  1.4715e-01  8.2703e-01  9.9999e-01  9.9309e-01  6.9680e-01  9.9602e-01  8.1484e-07  9.9994e-01
  4.9000e-01  7.1781e-01  7.4802e-01  1.3529e-01  1.5507e-01  8.2368e-01  9.9998e-01  9.9439e-01  6.9675e-01  9.9679e-01  1.2593e-06  9.9988e-01
  5.0000e-01  7.0808e-01  7.4724e-01  1.4384e-01  1.6330e-01  8.2035e-01  9.9998e-01  9.9444e-01  6.9686e-01  9.9735e-01  1.9611e-06  9.9978e-01
  5.1000e-01  6.9670e-01  7.4628e-01  1.5230e-01  1.7182e-01  8.1704e-01  9.9998e-01  9.9784e-01  6.9712e-01  9.9788e-01  3.0756e-06  9.9960e-01
  5.2000e-01  6.8357e-01  7.4510e-01  1.6068e-01  1.8057e-01  8.1374e-01  9.9997e-01  9.9016e-01  6.9750e-01  9.9798e-01  4.8550e-06  9.9931e-01
  5.3000e-01  6.6862e-01  7.4367e-01  1.6897e-01  1.8955e-01  8.1046e-01  9.9996e-01  1.0179e+00  6.9800e-01  9.9930e-01  7.7091e-06  9.9886e-01
  5.4000e-01  6.5188e-01  7.4196e-01  1.7718e-01  1.9874e-01  8.0719e-01  9.9995e-01  9.2868e-01  6.9860e-01  9.9401e-01  1.2306e-05  9.9824e-01
  5.5000e-01  6.3341e-01  7.3993e-01  1.8531e-01  2.0817e-01  8.0394e-01  9.9994e-01  1.2292e+00  6.9929e-01  1.0277e+00  1.9733e-05  9.9745e-01
  5.6000e-01  6.1336e-01  7.3754e-01  1.9335e-01  2.1787e-01  8.0071e-01  9.9992e-01  2.1511e-01  7.0006e-01  7.9462e-01  3.1772e-05  9.9651e-01
  5.7000e-01  5.9197e-01  7.3473e-01  2.0130e-01  2.2789e-01  7.9750e-01  9.9989e-01  3.6707e+00  7.0090e-01  2.5872e+00  5.1264e-05  9.9545e-01
  5.8000e-01  5.6946e-01  7.3146e-01  2.0917e-01  2.3824e-01  7.9430e-01  9.9984e-01 -8.1693e+00  7.0181e-01 -1.2307e+01  8.3220e-05  9.9432e-01
  5.9000e-01  5.4651e-01  7.2779e-01  2.1696e-01  2.4879e-01  7.9111e-01  9.9979e-01  3.2565e+01  7.0276e-01  1.1740e+02  1.2970e-04  9.9314e-01
  6.0000e-01  5.3151e-01  7.2589e-01  2.2467e-01  2.5680e-01  7.8794e-01  9.9978e-01 -1.0463e+02  7.0326e-01 -6.9935e+02  1.3606e-04  9.9240e-01
  6.1000e-01  3.9734e+55  2.8827e+14  2.2422e-01  2.5506e-01  7.8479e-01  9.9978e-01 -9.8351e+01  6.9538e-01 -6.9235e+02  1.3436e-04  9.9241e-01
  6.2000e-01  3.7381e+55       -inf   2.3198e-01  2.6735e-01  7.8166e-01  9.9974e-01  3.4873e+02  7.0452e-01  6.9345e+03  1.2633e-02  9.8910e-01
  6.3000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  6.4000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  6.5000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  6.6000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  6.7000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  6.8000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  6.9000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  7.0000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  7.1000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  7.2000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  7.3000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  7.4000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  7.5000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  7.6000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  7.7000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  7.8000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  7.9000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  8.0000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  8.1000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  8.2000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  8.3000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  8.4000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  8.5000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  8.6000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  8.7000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  8.8000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  8.9000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  9.0000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  9.1000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  9.2000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  9.3000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  9.4000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  9.5000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  9.6000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  9.7000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  9.8000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  9.9000e-01        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.0000e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.0100e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.0200e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.0300e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.0400e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.0500e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.0600e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.0700e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.0800e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.0900e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.1000e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.1100e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.1200e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.1300e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.1400e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.1500e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.1600e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.1700e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.1800e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.1900e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.2000e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.2100e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.2200e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.2300e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.2400e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.2500e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.2600e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.2700e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.2800e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.2900e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.3000e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.3100e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.3200e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.3300e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.3400e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.3500e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.3600e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.3700e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.3800e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.3900e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.4000e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.4100e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.4200e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.4300e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.4400e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.4500e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.4600e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.4700e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.4800e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.4900e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.5000e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.5100e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.5200e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.5300e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.5400e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.5500e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.5600e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.5700e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.5800e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.5900e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.6000e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.6100e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.6200e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.6300e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.6400e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.6500e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.6600e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.6700e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.6800e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.6900e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.7000e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.7100e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.7200e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.7300e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.7400e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.7500e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.7600e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.7700e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.7800e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.7900e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.8000e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.8100e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.8200e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.8300e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.8400e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.8500e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.8600e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.8700e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.8800e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.8900e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.9000e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.9100e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.9200e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.9300e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.9400e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.9500e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.9600e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.9700e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.9800e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  1.9900e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.0000e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.0100e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.0200e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.0300e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.0400e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.0500e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.0600e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.0700e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.0800e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.0900e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.1000e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.1100e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.1200e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.1300e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.1400e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.1500e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.1600e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.1700e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.1800e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.1900e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.2000e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.2100e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.2200e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.2300e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.2400e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.2500e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.2600e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.2700e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.2800e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.2900e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.3000e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
  2.3100e+00        nan         nan         nan         nan         nan         nan         nan         nan         nan         nan         nan 
